timestamp_s,task_id,event,robot_id,strategy,scenario,seed
27.000,task_001,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_002,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_003,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_004,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_005,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_006,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_007,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_008,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_009,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_010,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_011,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_012,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_013,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_014,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_015,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_016,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_017,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_018,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_019,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_020,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_021,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_022,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_023,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_024,activated,,ahe_mrta_v3,deadline_pressure,13
27.000,task_025,activated,,ahe_mrta_v3,deadline_pressure,13
30.000,task_007,assigned,robot_1,ahe_mrta_v3,deadline_pressure,13
30.000,task_016,assigned,robot_1,ahe_mrta_v3,deadline_pressure,13
30.000,task_006,assigned,robot_2,ahe_mrta_v3,deadline_pressure,13
30.000,task_020,assigned,robot_2,ahe_mrta_v3,deadline_pressure,13
30.000,task_022,assigned,robot_3,ahe_mrta_v3,deadline_pressure,13
30.000,task_005,assigned,robot_3,ahe_mrta_v3,deadline_pressure,13
30.000,task_017,assigned,robot_4,ahe_mrta_v3,deadline_pressure,13
30.000,task_024,assigned,robot_4,ahe_mrta_v3,deadline_pressure,13
30.000,task_004,assigned,robot_5,ahe_mrta_v3,deadline_pressure,13
30.000,task_018,assigned,robot_5,ahe_mrta_v3,deadline_pressure,13
47.456,task_017,completed,robot_4,ahe_mrta_v3,deadline_pressure,13
47.892,task_022,completed,robot_3,ahe_mrta_v3,deadline_pressure,13
50.000,task_011,assigned,robot_3,ahe_mrta_v3,deadline_pressure,13
50.000,task_002,assigned,robot_4,ahe_mrta_v3,deadline_pressure,13
62.084,task_006,completed,robot_2,ahe_mrta_v3,deadline_pressure,13
69.637,task_005,completed,robot_3,ahe_mrta_v3,deadline_pressure,13
70.230,task_007,completed,robot_1,ahe_mrta_v3,deadline_pressure,13
73.857,task_004,completed,robot_5,ahe_mrta_v3,deadline_pressure,13
75.000,task_014,assigned,robot_1,ahe_mrta_v3,deadline_pressure,13
79.065,task_024,completed,robot_4,ahe_mrta_v3,deadline_pressure,13
83.322,task_011,completed,robot_3,ahe_mrta_v3,deadline_pressure,13
85.000,task_001,assigned,robot_3,ahe_mrta_v3,deadline_pressure,13
85.000,task_019,assigned,robot_4,ahe_mrta_v3,deadline_pressure,13
87.770,task_016,completed,robot_1,ahe_mrta_v3,deadline_pressure,13
94.361,task_018,completed,robot_5,ahe_mrta_v3,deadline_pressure,13
95.001,task_025,assigned,robot_2,ahe_mrta_v3,deadline_pressure,13
100.000,task_015,assigned,robot_5,ahe_mrta_v3,deadline_pressure,13
103.900,task_014,completed,robot_1,ahe_mrta_v3,deadline_pressure,13
105.000,task_013,assigned,robot_1,ahe_mrta_v3,deadline_pressure,13
105.829,task_020,completed,robot_2,ahe_mrta_v3,deadline_pressure,13
114.428,task_002,completed,robot_4,ahe_mrta_v3,deadline_pressure,13
115.533,task_001,completed,robot_3,ahe_mrta_v3,deadline_pressure,13
120.000,task_012,assigned,robot_1,ahe_mrta_v3,deadline_pressure,13
123.285,task_019,completed,robot_4,ahe_mrta_v3,deadline_pressure,13
125.000,task_008,assigned,robot_3,ahe_mrta_v3,deadline_pressure,13
125.000,task_023,assigned,robot_4,ahe_mrta_v3,deadline_pressure,13
145.680,task_013,completed,robot_1,ahe_mrta_v3,deadline_pressure,13
148.965,task_023,completed,robot_4,ahe_mrta_v3,deadline_pressure,13
150.000,task_010,assigned,robot_4,ahe_mrta_v3,deadline_pressure,13
151.141,task_015,completed,robot_5,ahe_mrta_v3,deadline_pressure,13
151.731,task_025,completed,robot_2,ahe_mrta_v3,deadline_pressure,13
155.000,task_021,assigned,robot_2,ahe_mrta_v3,deadline_pressure,13
155.000,task_003,assigned,robot_5,ahe_mrta_v3,deadline_pressure,13
160.345,task_010,completed,robot_4,ahe_mrta_v3,deadline_pressure,13
160.884,task_012,completed,robot_1,ahe_mrta_v3,deadline_pressure,13
165.000,task_009,assigned,robot_1,ahe_mrta_v3,deadline_pressure,13
170.442,task_003,completed,robot_5,ahe_mrta_v3,deadline_pressure,13
181.086,task_009,completed,robot_1,ahe_mrta_v3,deadline_pressure,13
189.182,task_008,completed,robot_3,ahe_mrta_v3,deadline_pressure,13
190.970,task_021,completed,robot_2,ahe_mrta_v3,deadline_pressure,13
