timestamp_s,strategy,alloc_num,footprint_bytes
30.000,big_mrta,1,500
35.000,big_mrta,2,500
40.000,big_mrta,3,500
45.000,big_mrta,4,500
50.001,big_mrta,5,480
55.000,big_mrta,6,460
60.000,big_mrta,7,420
65.000,big_mrta,8,400
70.000,big_mrta,9,360
75.000,big_mrta,10,300
80.000,big_mrta,11,260
85.000,big_mrta,12,240
90.000,big_mrta,13,180
95.000,big_mrta,14,160
100.000,big_mrta,15,160
105.000,big_mrta,16,140
110.000,big_mrta,17,140
115.000,big_mrta,18,100
120.000,big_mrta,19,60
