timestamp_s,strategy,alloc_num,footprint_bytes
30.000,ahe_mrta_v3,1,60
35.000,ahe_mrta_v3,2,64
40.000,ahe_mrta_v3,3,64
45.000,ahe_mrta_v3,4,64
50.000,ahe_mrta_v3,5,56
60.000,ahe_mrta_v3,6,76
65.000,ahe_mrta_v3,7,76
70.000,ahe_mrta_v3,8,76
75.000,ahe_mrta_v3,9,68
80.000,ahe_mrta_v3,10,68
85.000,ahe_mrta_v3,11,60
90.000,ahe_mrta_v3,12,60
95.000,ahe_mrta_v3,13,68
100.000,ahe_mrta_v3,14,68
105.000,ahe_mrta_v3,15,64
110.000,ahe_mrta_v3,16,72
115.000,ahe_mrta_v3,17,72
120.000,ahe_mrta_v3,18,72
125.000,ahe_mrta_v3,19,68
130.000,ahe_mrta_v3,20,64
135.000,ahe_mrta_v3,21,60
140.000,ahe_mrta_v3,22,64
145.000,ahe_mrta_v3,23,60
150.000,ahe_mrta_v3,24,60
155.000,ahe_mrta_v3,25,60
160.000,ahe_mrta_v3,26,56
165.000,ahe_mrta_v3,27,60
170.000,ahe_mrta_v3,28,60
175.000,ahe_mrta_v3,29,52
180.000,ahe_mrta_v3,30,56
